StateAbbr,NAME,FIPS,2022Turnout,2022BlackProp,2022HispProp,2022Median Income,2022Age,2020Turnout,2020BlackProp,2020HispProp,2020Median Income,2020Age,2018Turnout,2018BlackProp,2018HispProp,2018Median Income,2018Age,2016Turnout,2016BlackProp,2016HispProp,2016Median Income,2016Age,2014Turnout,2014BlackProp,2014HispProp,2014Median Income,2014Age,2010Turnout,2010BlackProp,2010HispProp,2010Median Income,2010Age,NP2022,NP2018,NP2016,NP2014,2022Population,Affiliation2022,,,,,,,,,,,
IN,"Adams County, Indiana",18001,0.365895458,0.005945237,0.046696625,33410,33.4,0.579093241,0.009903219,0.045746117,29571,33.2,0.464605269,0.011137946,0.045120045,28193,33.4,0.469984003,0.007095051,0.044035274,26197,33.7,0.30139653,0.006515507,0.042770683,25636,34,0.403223063,0.00345413,0.039137053,24062,34.2,2,2,2,2,35827,Republican,,,,,,,,,,,
IN,"Allen County, Indiana",18003,0.370848957,0.112337076,0.08003767,35865,36.1,0.623644922,0.11346666,0.076363443,31134,36,0.47835997,0.114013989,0.073429257,28938,35.8,0.486784226,0.115350211,0.070603039,27367,35.6,0.290442015,0.117609906,0.06828444,27370,35.6,0.370275217,0.116878053,0.061562852,26935,35.2,2,4,3,4,385456,Republican,,,,,,,,,,,
IN,"Bartholomew County, Indiana",18005,0.397072116,0.0161586,0.07906909,38081,38,0.628769285,0.018467819,0.072262248,32010,38,0.473761219,0.019842966,0.066220556,30903,37.7,0.481284101,0.018976846,0.063326808,28452,37.9,0.298870231,0.019242509,0.062534975,27692,38,0.37756209,0.016966581,0.055830202,26710,37.7,1,1,2,2,82371,Republican,,,,,,,,,,,
IN,"Benton County, Indiana",18007,0.385620915,0.01194167,0.059249053,31820,40.4,0.627295363,0.005750431,0.05439908,27123,40.8,0.454517182,0.005653629,0.051344179,25909,40.5,0.457720013,0.0091859,0.051555862,25608,40.5,0.34990735,0.007491487,0.052099886,25366,40.3,0.345698254,0.011111111,0.040136054,24962,39.5,1,1,1,1,8709,Republican,,,,,,,,,,,
IN,"Blackford County, Indiana",18009,0.359854561,0.010270002,0.011677986,28896,44,0.563297987,0.004360221,0.017357035,25684,44.5,0.403799472,0.001401599,0.015747382,24477,44.3,0.397547797,0.006065998,0.014234875,22460,43.4,0.264409222,0.005804707,0.013040712,20921,42.8,0.39373987,0.003009259,0.008179012,23633,41.8,2,2,2,2,12074,Republican,,,,,,,,,,,
IN,"Boone County, Indiana",18011,0.475201979,0.021562434,0.034926651,48621,38.3,0.796030733,0.0176,0.031521495,43998,38.1,0.595641171,0.01592015,0.028637614,38881,38,0.6193544,0.013040527,0.025903303,35535,38.9,0.328855251,0.012844749,0.024457347,33953,38.7,0.482902785,0.008997007,0.022191401,34066,38,1,2,2,2,71235,Republican,,,,,,,,,,,
IN,"Brown County, Indiana",18013,0.501807892,0.00593051,0.020885709,33775,50.7,0.71723301,0.012191082,0.018021599,30218,49.3,0.58672885,0.010442996,0.016562458,28918,49.2,0.599481692,0.002739726,0.015369195,26837,48.3,0.439070925,0.002056521,0.014063951,24964,48,0.524318904,0.004649335,0.009364154,24411,45.5,1,1,1,1,15513,Republican,,,,,,,,,,,
IN,"Carroll County, Indiana",18015,0.395166932,0.007010835,0.047016718,33605,43.1,0.610931227,0.00576054,0.043055073,29986,43.2,0.453653073,0.004451335,0.039361809,28690,42.8,0.456268222,0.004498426,0.039386215,27140,42.3,0.262439484,0.003139326,0.039017341,26124,41.3,0.399986638,0.005264465,0.031884778,25584,39.8,1,1,1,1,20397,Republican,,,,,,,,,,,
IN,"Cass County, Indiana",18017,0.315614863,0.013061872,0.168455843,31824,41.3,0.549944711,0.011742254,0.156969809,28995,40.6,0.422831323,0.012157336,0.148802647,26835,40.8,0.422247912,0.01466444,0.140669032,24803,40.5,0.291027636,0.014975471,0.132352182,23130,39.5,0.402815137,0.019227815,0.115290081,22801,38.4,1,2,2,2,37820,Republican,,,,,,,,,,,
IN,"Clark County, Indiana",18019,0.394449153,0.07102993,0.058567383,36463,39.6,0.642116089,0.063095137,0.054935695,31273,39.1,0.4926538,0.068978929,0.053127863,29916,38.9,0.501405526,0.069451633,0.051169809,27466,38.8,0.353883623,0.068994403,0.049816419,27358,38.4,0.414853026,0.068708617,0.043573817,26009,37.7,1,1,2,2,121484,Republican,,,,,,,,,,,
IN,"Clay County, Indiana",18021,0.378184516,0.003788453,0.017578421,34447,41.1,0.599630904,0.005756548,0.014982273,31716,42.1,0.458839875,0.007689965,0.003730775,28126,40.9,0.455449934,0.002408913,0.012947907,26123,40.4,0.332320956,0.00328395,0.012576035,24134,40.6,0.401993683,0.001778898,0.010413964,22979,39.6,2,2,2,2,26396,Republican,,,,,,,,,,,
IN,"Clinton County, Indiana",18023,0.325803415,0.007631738,0.169927317,33636,36.7,0.578200346,0.005747841,0.160753122,28956,37.6,0.410082295,0.010990372,0.155660815,26971,38.2,0.407516647,0.010920103,0.147191974,25780,38.6,0.250338413,0.010276776,0.140782733,24829,38,0.322197055,0.005229937,0.122903517,22987,37.3,1,1,1,1,33020,Republican,,,,,,,,,,,
IN,"Crawford County, Indiana",18025,0.435844471,0.007801351,0.007515936,30539,44.6,0.575529068,0.003780004,0.015970516,25362,42.7,0.475519378,0.003118798,0.014270863,24568,43.6,0.477783203,0.001795502,0.014553015,23338,43.3,0.438362919,0.002724028,0.014089799,22476,42.2,0.478857703,0.013210162,0.00591224,20354,40.4,0,0,0,0,10511,Republican,,,,,,,,,,,
IN,"Daviess County, Indiana",18027,0.305340845,0.015928248,0.056903741,33723,34.9,0.512379372,0.017158999,0.053400246,27304,34.4,0.382926937,0.017518292,0.048061451,26317,34.7,0.385417131,0.017892766,0.046281803,24693,34.6,0.280762332,0.012625949,0.043942033,24389,35.2,0.324728891,0.003543244,0.039587695,23032,35.4,2,2,2,2,33337,Republican,,,,,,,,,,,
IN,"Dearborn County, Indiana",18029,0.36419423,0.005640024,0.014652231,37667,42.3,0.659771978,0.006994276,0.013444328,32036,42.6,0.477579005,0.008747298,0.01240379,30487,42.7,0.480456672,0.008415402,0.011785599,30044,42.3,0.27872646,0.007162921,0.011155698,29501,41.3,0.415112883,0.005385236,0.010709964,28370,39.6,2,2,2,2,50709,Republican,,,,,,,,,,,
IN,"Decatur County, Indiana",18031,0.402372813,0.00219431,0.022813257,38352,39.7,0.613532398,0.001466882,0.020686802,31460,39.6,0.453768768,0.006289545,0.019395902,29633,38.9,0.456840391,0.005656796,0.018451025,27123,39.1,0.336465001,0.012293199,0.017807904,25451,39.5,0.411112302,0.003595997,0.014305816,24884,37.4,1,1,1,1,26432,Republican,,,,,,,,,,,
IN,"DeKalb County, Indiana",18033,0.360153257,0.002355006,0.030661249,34823,38.1,0.593323916,0.003820063,0.028708356,31348,38.5,0.435855726,0.002669539,0.027819408,28231,39.1,0.441840553,0.003600932,0.026924616,26102,38.9,0.235391787,0.001606767,0.025448359,25076,38.3,0.381034085,0.002096836,0.02473313,25156,37.1,3,3,3,3,43312,Republican,,,,,,,,,,,
IN,"Delaware County, Indiana",18035,0.328826845,0.062404151,0.026775206,28616,35.6,0.516464076,0.06797075,0.025100252,24093,35.7,0.407316783,0.073000277,0.023794285,24185,35.4,0.405372497,0.061169642,0.021302903,20049,35.1,0.251057026,0.053643957,0.019694996,19230,34.8,0.332979265,0.055835833,0.017921666,18507,34.7,1,1,1,1,112156,Republican,,,,,,,,,,,
IN,"Dubois County, Indiana",18037,0.431648559,0.016037996,0.086797907,36727,40,0.680735128,0.011825833,0.079465839,32462,40.3,0.526874778,0.004455656,0.073435806,30732,40.4,0.528666753,0.00417995,0.066855591,28524,40.9,0.349085869,0.00348589,0.063172872,27124,40.9,0.465258403,0.012987634,0.055251262,27806,39.6,3,3,3,3,43584,Republican,,,,,,,,,,,
IN,"Elkhart County, Indiana",18039,0.318885471,0.049641996,0.172504484,33871,35.6,0.536478092,0.053152293,0.16248343,30035,35.6,0.392949722,0.052651225,0.155993988,27545,35.5,0.40064507,0.056020631,0.150029756,25349,35.3,0.25518119,0.057591308,0.146083069,24267,35.1,0.356935859,0.055304666,0.135251835,23973,34.4,4,5,6,6,206841,Republican,,,,,,,,,,,
IN,"Fayette County, Indiana",18041,0.339896316,0.011884913,0.014535505,28660,43,0.559503161,0.026053407,0.012874978,26119,42.9,0.413339987,0.025280537,0.011479427,24651,42.6,0.408381265,0.024483226,0.009784819,23169,42.4,0.284967605,0.01682321,0.009768316,21455,41.5,0.341707995,0.011367834,0.009603152,20219,40.2,1,1,1,1,23391,Republican,,,,,,,,,,,
IN,"Floyd County, Indiana",18043,0.439044306,0.05045454,0.037398212,39410,39.8,0.694332528,0.051631377,0.034206911,33434,39.9,0.54391453,0.053665586,0.031519744,31036,39.9,0.552566685,0.051605715,0.029754883,28343,40,0.313255354,0.048229508,0.027972584,27314,39.5,0.473989179,0.047666929,0.025613501,28413,38.6,1,1,1,1,80191,Republican,,,,,,,,,,,
IN,"Fountain County, Indiana",18045,0.38931417,0.002914744,0.028175856,32891,43.1,0.617517328,0.003949927,0.025947982,27431,43,0.460067936,0.003639452,0.024626956,26409,43.1,0.456712673,0.00400215,0.023594767,25002,42.5,0.301657373,0.004352429,0.023644277,24273,42.2,0.407556831,0.003231577,0.018119915,23038,41.5,2,2,2,2,16468,Republican,,,,,,,,,,,
IN,"Franklin County, Indiana",18047,0.419375071,0.000919037,0.012866521,36850,41.8,0.683241679,0.001406593,0.011736264,32002,42,0.433905728,0.001094475,0.001094475,28685,42,0.438708926,0.003320662,0.010923232,26829,42.1,0.324586921,0.002001741,0.0102698,26331,40.4,0.433941111,0,0.007286367,25619,39.6,1,1,1,1,22850,Republican,,,,,,,,,,,
IN,"Fulton County, Indiana",18049,0.360698805,0.011802155,0.05489716,31873,40.9,0.607519302,0.006726793,0.052817779,27969,41.6,0.463072525,0.010093014,0.05091035,26208,41.3,0.460409782,0.009014305,0.048696845,24458,41.5,0.336052735,0.010514585,0.04656459,24069,41.2,0.400849396,0.012860182,0.040127635,22727,40,1,1,1,1,20420,Republican,,,,,,,,,,,
IN,"Gibson County, Indiana",18051,0.411543895,0.017875538,0.019663092,33913,40.4,0.629895768,0.023286168,0.0168491,30480,40.6,0.485299882,0.019645196,0.015567329,28656,40.3,0.484104329,0.018228239,0.014339152,26548,40.3,0.350790086,0.017358423,0.014678735,25918,40.1,0.449599745,0.019678907,0.013628467,24263,40.1,2,2,3,3,33006,Republican,,,,,,,,,,,
IN,"Grant County, Indiana",18053,0.30453764,0.068224159,0.047250601,28545,40.1,0.516556931,0.072242828,0.044478086,24592,40.2,0.377869614,0.075764818,0.042035134,22693,40.3,0.371717888,0.070646999,0.040604081,21010,39.8,0.241898298,0.066336762,0.038333357,20572,39.9,0.295502024,0.074712152,0.034669973,20027,39.1,3,4,5,5,66560,Republican,,,,,,,,,,,
IN,"Greene County, Indiana",18055,0.39172305,0.005987055,0.019223301,29542,43,0.579212271,0.00341891,0.016504009,25992,43.1,0.421647755,0.003870568,0.013810187,25806,42.9,0.41880308,0.003217602,0.01241075,23767,42.6,0.35171758,0.002880708,0.011340894,23014,42.1,0.388215529,0.002538992,0.009793254,21583,41.2,1,1,1,1,30900,Republican,,,,,,,,,,,
IN,"Hamilton County, Indiana",18057,0.525750242,0.040797993,0.044803406,53443,37.8,0.838169866,0.039094582,0.041342997,47374,37.6,0.629125848,0.037472912,0.03884908,44092,36.9,0.663566199,0.035605626,0.037453554,42027,36.3,0.286938723,0.034912778,0.036238187,41266,35.9,0.461547752,0.031966284,0.032356724,39514,35.3,1,1,1,1,349527,Republican,,,,,,,,,,,
IN,"Hancock County, Indiana",18059,0.38826248,0.027079955,0.029013347,44870,39.6,0.733709144,0.027253505,0.025204271,40082,40.1,0.543470824,0.020980631,0.02267371,36390,39.9,0.559995548,0.020332152,0.020832465,33031,39.8,0.272057424,0.019590408,0.018955272,32441,39.7,0.454878663,0.018923409,0.017173692,31628,38.4,1,2,2,2,80170,Republican,,,,,,,,,,,
IN,"Harrison County, Indiana",18061,0.455073789,0.007433726,0.021343615,36780,42.5,0.647608576,0.005452644,0.020042824,31036,42.6,0.509281388,0.008032836,0.018382353,28658,42.5,0.514196939,0.000863602,0.016687833,26275,42.5,0.397095643,0.005558956,0.016472868,26180,41.3,0.509061012,0.00168324,0.015175057,25738,39.3,2,2,2,2,39684,Republican,,,,,,,,,,,
IN,"Hendricks County, Indiana",18063,0.374306624,0.081024146,0.045337311,45161,38.4,0.708586922,0.071831948,0.040951764,40010,37.9,0.532594167,0.066005965,0.03738039,36922,37.7,0.553652388,0.061495216,0.035252893,35507,37.5,0.263585798,0.054769932,0.032852686,34862,37.3,0.392444858,0.044998143,0.02753735,33632,36.5,1,2,4,4,175639,Republican,,,,,,,,,,,
IN,"Henry County, Indiana",18065,0.346130095,0.024308466,0.02075113,31455,42.2,0.549149338,0.025623988,0.019020723,26616,42,0.410844003,0.02452406,0.017387538,25568,42.2,0.408421435,0.020284763,0.015994934,24522,42.5,0.270093385,0.01612936,0.01547931,23717,42.2,0.353137146,0.016741277,0.014410989,23474,40.9,2,2,3,3,48913,Republican,,,,,,,,,,,
IN,"Howard County, Indiana",18067,0.388147591,0.078500216,0.037806164,35188,41.2,0.632590596,0.081383508,0.034878646,31329,41.4,0.453397857,0.072438613,0.03266292,28753,41.7,0.452073711,0.070822454,0.030533798,26814,41.5,0.315367738,0.070494729,0.028945655,25174,41.2,0.409293373,0.070374193,0.026330317,24685,39.7,1,1,2,2,83452,Republican,,,,,,,,,,,
IN,"Huntington County, Indiana",18069,0.399351679,0.009373552,0.027575683,32979,41.4,0.621701088,0.009435779,0.024896151,28113,41.4,0.464210788,0.009813624,0.023283303,27237,40.7,0.462467675,0.008556791,0.020547199,24959,40.1,0.255741534,0.006899537,0.019021077,24552,39.9,0.395670688,0.000616275,0.01696096,23048,38.6,1,1,3,3,36699,Republican,,,,,,,,,,,
IN,"Jackson County, Indiana",18071,0.336154631,0.010949537,0.082034969,35498,39.5,0.594029289,0.013521791,0.07346235,30254,39.2,0.452650088,0.01071965,0.066070372,26205,38.7,0.456578197,0.005454087,0.061347022,25993,38.3,0.336703903,0.006075081,0.060287059,25311,39,0.453806062,0.004486659,0.052718247,23689,37.9,3,3,3,3,46212,Republican,,,,,,,,,,,
IN,"Jasper County, Indiana",18073,0.368682419,0.010107429,0.065032531,38439,41.4,0.598663398,0.008793707,0.061316663,30553,40.5,0.419579301,0.00759365,0.059762624,28272,39.9,0.422706579,0.009085204,0.059053824,26470,39.1,0.270002042,0.009718028,0.056603774,27690,38.7,0.34114281,0.008137952,0.048162154,25823,37.5,2,3,3,3,33045,Republican,,,,,,,,,,,
IN,"Jay County, Indiana",18075,0.356982428,0.002884945,0.03432595,29617,39.6,0.538221529,0.003092236,0.032178577,26796,40.2,0.405964935,0.004287143,0.030486353,23819,40,0.40395262,0.00367994,0.02967541,22712,39.4,0.304193777,0.004934442,0.028854739,22508,39.6,0.371146653,0.009188004,0.025698428,22338,38.7,2,2,2,2,20451,Republican,,,,,,,,,,,
IN,"Jefferson County, Indiana",18077,0.372885886,0.020994041,0.030613788,29835,41,0.569664694,0.021916871,0.028538564,26080,41.1,0.443848369,0.02183826,0.027173744,27482,40.5,0.446030047,0.019302999,0.024629025,24340,40.5,0.346556826,0.020741517,0.023823466,22549,41,0.415699463,0.013984503,0.021918316,21714,39.4,1,1,1,1,33057,Republican,,,,,,,,,,,
IN,"Jennings County, Indiana",18079,0.375700313,0.00789569,0.029264759,33554,39.6,0.574184963,0.01002207,0.026339593,30665,39.4,0.434784682,0.011324702,0.023911711,26162,39.7,0.431676136,0.01327481,0.022588588,25348,39.6,0.364101583,0.009885554,0.022074195,23709,38.8,0.416621774,0.003617843,0.018405339,23021,37.6,0,2,2,2,27610,Republican,,,,,,,,,,,
IN,"Johnson County, Indiana",18081,0.373929511,0.025995357,0.038468188,40043,37.9,0.668630828,0.025789635,0.036574276,35437,37.6,0.468129222,0.024695838,0.034876356,33688,37.4,0.484119553,0.021197151,0.033340788,31495,37.4,0.223320101,0.018777514,0.032798058,30608,37.2,0.389576694,0.013169699,0.028302719,30393,36.4,1,3,4,4,161952,Republican,,,,,,,,,,,
IN,"Knox County, Indiana",18083,0.36631179,0.023044152,0.02556158,35231,38.9,0.54341903,0.02883284,0.022642739,27723,39.2,0.42025108,0.028923521,0.019166511,26277,38,0.412206036,0.030061123,0.017388555,23686,38.1,0.333333333,0.031429245,0.017286085,22979,39.3,0.375597603,0.024541314,0.015901106,20412,38.4,1,1,1,1,36148,Republican,,,,,,,,,,,
IN,"Kosciusko County, Indiana",18085,0.387777459,0.007421496,0.084371348,36058,39,0.608950628,0.00654404,0.080676133,31290,38.9,0.452994126,0.007017232,0.079245235,29669,38,0.455654606,0.00929124,0.077261315,27479,37.8,0.289788245,0.007867335,0.076590821,26654,38,0.363169773,0.008079811,0.070873711,25723,37.2,2,2,3,3,80442,Republican,,,,,,,,,,,
IN,"LaGrange County, Indiana",18087,0.243846552,0.001709444,0.043454563,37228,31.9,0.398025313,0.001593444,0.04145484,32272,31.8,0.298302439,0.000796056,0.039648708,30504,31.4,0.305943566,0.002239875,0.038963407,27300,31.1,0.224933251,0.000556159,0.037606928,25441,30.9,0.274435305,0.000675749,0.035787653,25089,30.4,2,2,2,2,40364,Republican,,,,,,,,,,,
IN,"Lake County, Indiana",18089,0.362876177,0.232980096,0.201765384,35095,39.3,0.604120468,0.236275755,0.193554096,30660,39.1,0.452979984,0.239721146,0.186821787,28494,38.7,0.454881243,0.246511115,0.18039894,26183,38.2,0.25315161,0.252486109,0.174001298,25575,37.8,0.324515572,0.254515925,0.158920506,24989,36.9,4,4,6,6,497682,Democrat,,,,,,,,,,,
IN,"LaPorte County, Indiana",18091,0.367137756,0.106919752,0.071942254,33882,40.5,0.568951251,0.106665697,0.068256594,29512,40.3,0.434794375,0.111060858,0.06454881,26371,40.4,0.434375257,0.109574478,0.060787617,25100,40,0.280378791,0.10571195,0.057694554,24541,39.7,0.346962715,0.107691753,0.050722482,24509,39.2,3,4,5,5,112215,Republican,,,,,,,,,,,
IN,"Lawrence County, Indiana",18093,0.360191317,0.00334715,0.01797708,32711,43.5,0.583628381,0.004324728,0.016815947,29443,43.5,0.43864578,0.003573073,0.016287073,26407,42.8,0.439281553,0.003501401,0.015165441,24457,42.4,0.265390188,0.003698064,0.014248423,23653,41.7,0.31328134,0.004546242,0.012642882,21329,41,1,1,1,1,45113,Republican,,,,,,,,,,,
IN,"Madison County, Indiana",18095,0.353844484,0.079681336,0.046367153,32696,40.7,0.514661466,0.080201721,0.042413852,27229,40.5,0.438481531,0.078630169,0.039179954,25977,40.3,0.43793221,0.078460212,0.037070121,24553,40,0.290090397,0.072026506,0.03433368,24198,39.5,0.391861644,0.070334135,0.029252001,24632,39,4,4,4,4,130545,Republican,,,,,,,,,,,
IN,"Marion County, Indiana",18097,0.330870065,0.282026927,0.111113398,36412,34.4,0.583529348,0.282590143,0.105408022,30980,34.4,0.464983845,0.277096482,0.101913876,28215,34.4,0.470935487,0.273416497,0.098328366,25793,34.1,0.247746143,0.269015898,0.095907264,25038,34,0.344083339,0.262504265,0.083905739,25180,34,2,4,7,7,971737,Democrat,,,,,,,,,,,
IN,"Marshall County, Indiana",18099,0.38375409,0.00763937,0.107037742,35958,39.9,0.595033833,0.007294544,0.102102037,30269,39.7,0.44183963,0.009507458,0.098401116,25983,40.1,0.442937549,0.006042748,0.093139453,25689,39.8,0.274081847,0.008079605,0.089726144,25137,39,0.403071424,0.006279802,0.082041894,24957,37.7,2,4,5,5,46208,Republican,,,,,,,,,,,
IN,"Martin County, Indiana",18101,0.456669277,0.002027781,0.013079185,33817,42,0.634788109,0.008063723,0.024289507,30499,41.8,0.533687943,0.007835455,0.010479922,27232,42.7,0.534975244,0.004110393,0.002153063,26119,42.7,0.462656131,0.001845735,0.003788615,25055,42.4,0.517467249,9.69E-05,0.006005424,23839,42.1,1,2,2,2,9863,Republican,,,,,,,,,,,
IN,"Miami County, Indiana",18103,0.301168757,0.041611037,0.036771251,30404,41.1,0.509115146,0.044585809,0.034329111,28271,39.8,0.367203147,0.051920559,0.030890504,26492,40,0.366416845,0.049954285,0.027817028,24198,39.8,0.193454494,0.049980766,0.025746002,22281,40.3,0.308274399,0.04101107,0.024445814,20355,39.9,1,1,1,1,35952,Republican,,,,,,,,,,,
IN,"Monroe County, Indiana",18105,0.361048359,0.036425945,0.037739621,33564,30.8,0.53711437,0.03288125,0.035087362,24409,29.9,0.453106405,0.029999381,0.033665055,24878,29.3,0.460558031,0.030915892,0.032604751,19639,28.6,0.24291531,0.029446992,0.031509344,18413,28.1,0.339493601,0.034118802,0.02813109,17026,27.5,1,2,2,2,140065,Democrat,,,,,,,,,,,
IN,"Montgomery County, Indiana",18107,0.34168509,0.008232942,0.051607133,34198,40.4,0.580018629,0.009583497,0.048883666,30960,40.6,0.432552799,0.007916188,0.04773226,28706,40.5,0.436333006,0.008922011,0.045948357,25720,40.4,0.302190857,0.010606815,0.045255742,22949,40.1,0.376402294,0.007289318,0.039409513,23908,39,1,2,2,2,38018,Republican,,,,,,,,,,,
IN,"Morgan County, Indiana",18109,0.380994463,0.004696406,0.018395418,38241,41.5,0.656640813,0.002865656,0.016766228,32539,41.4,0.469254023,0.003040429,0.015101754,29813,41.4,0.473261627,0.003740792,0.01408552,26906,41.2,0.261141727,0.003143792,0.013267381,26364,40.7,0.355644158,0.002505317,0.012235267,26280,39.1,2,2,2,2,71757,Republican,,,,,,,,,,,
IN,"Newton County, Indiana",18111,0.372435117,0.011352954,0.073541109,34229,42.7,0.603170137,0.012946141,0.068163937,31419,44.1,0.43035343,0.002639464,0.061920388,27249,42.9,0.429136826,0.003351876,0.059050064,25924,42.9,0.306906569,0.001980198,0.055445545,24751,42.9,0.398659966,0.003006993,0.042727273,23682,42,1,3,3,3,13829,Republican,,,,,,,,,,,
IN,"Noble County, Indiana",18113,0.333526648,0.003647404,0.107018617,36310,39.4,0.550433792,0.00631822,0.10440806,31145,38.9,0.40232483,0.005121072,0.102379297,28430,38.7,0.403271839,0.003572404,0.099901234,25736,38.4,0.26132674,0.003431796,0.097921974,25085,37.6,0.346288023,0.003009703,0.093216593,23775,36.5,3,3,3,3,47431,Republican,,,,,,,,,,,
IN,"Ohio County, Indiana",18115,0.414484797,0.003013057,0,33844,47.2,0.656052299,0.005263158,0.013582343,31823,47.8,0.504960946,0.011550875,0.010871412,31085,47.5,0.502309954,0.023155089,0.006163585,28403,46.2,0.44640999,0.018442286,0.004610571,25869,44.8,0.475687104,0.008406132,0.014175045,26112,41.8,1,1,2,2,5974,Republican,,,,,,,,,,,
